Texto	formato_bio	contem_erro
 No caso de uma moça mais nova e<wrong>uma senhor</wrong> , tem<correct>há</correct> a teoria <wrong>de ser pela</wrong> <correct>da</correct> busca de proteção e segurança, lembrando a figura paterna por parte dela, e por parte dele poderia ser uma forma de voltar <wrong>a</wrong> <correct>à</correct> juventude perdida.	[('No', 'O'), ('caso', 'O'), ('de', 'O'), ('uma', 'O'), ('moça', 'O'), ('mais', 'O'), ('nova', 'O'), ('e', 'O'), ('uma', 'B-WRONG'), ('senhor', 'I-WRONG'), (',', 'O'), ('tem', 'O'), ('<correct>', 'O'), ('há', 'O'), ('</correct>', 'O'), ('a', 'O'), ('teoria', 'O'), ('de', 'B-WRONG'), ('ser', 'I-WRONG'), ('pela', 'I-WRONG'), ('<correct>', 'O'), ('da', 'O'), ('</correct>', 'O'), ('busca', 'O'), ('de', 'O'), ('proteção', 'O'), ('e', 'O'), ('segurança', 'O'), (',', 'O'), ('lembrando', 'O'), ('a', 'O'), ('figura', 'O'), ('paterna', 'O'), ('por', 'O'), ('parte', 'O'), ('dela', 'O'), (',', 'O'), ('e', 'O'), ('por', 'O'), ('parte', 'O'), ('dele', 'O'), ('poderia', 'O'), ('ser', 'O'), ('uma', 'O'), ('forma', 'O'), ('de', 'O'), ('voltar', 'O'), ('a', 'B-WRONG'), ('<correct>', 'O'), ('à', 'O'), ('</correct>', 'O'), ('juventude', 'O'), ('perdida', 'O'), ('.', 'O')]	True
Porém, isso ocorre de maneira desigual.	[('Porém', 'O'), (',', 'O'), ('isso', 'O'), ('ocorre', 'O'), ('de', 'O'), ('maneira', 'O'), ('desigual', 'O'), ('.', 'O')]	False
O esporte agrega<wrong>multidões.</wrong> <wrong>Desde</wrong> <correct>multidões desde</correct> a Grécia Antiga, quando as pessoas se aglomeravam para <wrong>assistir</wrong> <correct>assistir a</correct> seus vários eventos esportivos em seus hipódromos e arenas, como até hoje, quando cidades inteiras 'param' por 90 minutos para que suas populações assistam aos jogos da Copa do Mundo de Futebol, por exemplo.	"[('O', 'O'), ('esporte', 'O'), ('agrega', 'O'), ('multidões', 'B-WRONG'), ('.', 'I-WRONG'), ('Desde', 'B-WRONG'), ('<correct>', 'O'), ('multidões', 'O'), ('desde', 'O'), ('</correct>', 'O'), ('a', 'O'), ('Grécia', 'O'), ('Antiga', 'O'), (',', 'O'), ('quando', 'O'), ('as', 'O'), ('pessoas', 'O'), ('se', 'O'), ('aglomeravam', 'O'), ('para', 'O'), ('assistir', 'B-WRONG'), ('<correct>', 'O'), ('assistir', 'O'), ('a', 'O'), ('</correct>', 'O'), ('seus', 'O'), ('vários', 'O'), ('eventos', 'O'), ('esportivos', 'O'), ('em', 'O'), ('seus', 'O'), ('hipódromos', 'O'), ('e', 'O'), ('arenas', 'O'), (',', 'O'), ('como', 'O'), ('até', 'O'), ('hoje', 'O'), (',', 'O'), ('quando', 'O'), ('cidades', 'O'), ('inteiras', 'O'), (""'"", 'O'), ('param', 'O'), (""'"", 'O'), ('por', 'O'), ('90', 'O'), ('minutos', 'O'), ('para', 'O'), ('que', 'O'), ('suas', 'O'), ('populações', 'O'), ('assistam', 'O'), ('aos', 'O'), ('jogos', 'O'), ('da', 'O'), ('Copa', 'O'), ('do', 'O'), ('Mundo', 'O'), ('de', 'O'), ('Futebol', 'O'), (',', 'O'), ('por', 'O'), ('exemplo', 'O'), ('.', 'O')]"	True
 <wrong>Portanto em muitas cidades já tem varios pontos de bikes nos centros</wrong> <correct>Portanto, nos centros de muitas cidades, já há varios pontos de aluguel ou empréstimo de bikes,</correct> facilitando a <wrong>mobilidade urbana</wrong> .	[('Portanto', 'B-WRONG'), ('em', 'I-WRONG'), ('muitas', 'I-WRONG'), ('cidades', 'I-WRONG'), ('já', 'I-WRONG'), ('tem', 'I-WRONG'), ('varios', 'I-WRONG'), ('pontos', 'I-WRONG'), ('de', 'I-WRONG'), ('bikes', 'I-WRONG'), ('nos', 'I-WRONG'), ('centros', 'I-WRONG'), ('<correct>', 'O'), ('Portanto', 'O'), (',', 'O'), ('nos', 'O'), ('centros', 'O'), ('de', 'O'), ('muitas', 'O'), ('cidades', 'O'), (',', 'O'), ('já', 'O'), ('há', 'O'), ('varios', 'O'), ('pontos', 'O'), ('de', 'O'), ('aluguel', 'O'), ('ou', 'O'), ('empréstimo', 'O'), ('de', 'O'), ('bikes', 'O'), (',', 'O'), ('</correct>', 'O'), ('facilitando', 'O'), ('a', 'O'), ('mobilidade', 'B-WRONG'), ('urbana', 'I-WRONG'), ('.', 'O')]	True
O investimento nas estradas têm que ser de grande porte financeiro.	[('O', 'O'), ('investimento', 'O'), ('nas', 'O'), ('estradas', 'O'), ('têm', 'O'), ('que', 'O'), ('ser', 'O'), ('de', 'O'), ('grande', 'O'), ('porte', 'O'), ('financeiro', 'O'), ('.', 'O')]	False
Portanto, todos haveremos de passar por esta fase da vida, se obviamente chegarmos lá.	[('Portanto', 'O'), (',', 'O'), ('todos', 'O'), ('haveremos', 'O'), ('de', 'O'), ('passar', 'O'), ('por', 'O'), ('esta', 'O'), ('fase', 'O'), ('da', 'O'), ('vida', 'O'), (',', 'O'), ('se', 'O'), ('obviamente', 'O'), ('chegarmos', 'O'), ('lá', 'O'), ('.', 'O')]	False
A maconha tem prejudicado a muitas pessoas do nosso convívio, acredita-se que possa combater um pouco do tráfico de drogas possibilitando a venda determinada,<wrong>mais</wrong> infelizmente no Brasil não há um controle de vendas e limites para diversas pessoas, então <wrong>seria</wrong> realmente prejudiciais o uso da maconha e a venda liberada e legalizada.	[('A', 'O'), ('maconha', 'O'), ('tem', 'O'), ('prejudicado', 'O'), ('a', 'O'), ('muitas', 'O'), ('pessoas', 'O'), ('do', 'O'), ('nosso', 'O'), ('convívio', 'O'), (',', 'O'), ('acredita-se', 'O'), ('que', 'O'), ('possa', 'O'), ('combater', 'O'), ('um', 'O'), ('pouco', 'O'), ('do', 'O'), ('tráfico', 'O'), ('de', 'O'), ('drogas', 'O'), ('possibilitando', 'O'), ('a', 'O'), ('venda', 'O'), ('determinada', 'O'), (',', 'O'), ('mais', 'B-WRONG'), ('infelizmente', 'O'), ('no', 'O'), ('Brasil', 'O'), ('não', 'O'), ('há', 'O'), ('um', 'O'), ('controle', 'O'), ('de', 'O'), ('vendas', 'O'), ('e', 'O'), ('limites', 'O'), ('para', 'O'), ('diversas', 'O'), ('pessoas', 'O'), (',', 'O'), ('então', 'O'), ('seria', 'B-WRONG'), ('realmente', 'O'), ('prejudiciais', 'O'), ('o', 'O'), ('uso', 'O'), ('da', 'O'), ('maconha', 'O'), ('e', 'O'), ('a', 'O'), ('venda', 'O'), ('liberada', 'O'), ('e', 'O'), ('legalizada', 'O'), ('.', 'O')]	True
No Rio de Janeiro, por exemplo, a medida tomada pelo governo foi ocupar as comunidades com policiais para tirar o poder do tráfico e, consequentemente, a criminalidade desapareceria.	[('No', 'O'), ('Rio', 'O'), ('de', 'O'), ('Janeiro', 'O'), (',', 'O'), ('por', 'O'), ('exemplo', 'O'), (',', 'O'), ('a', 'O'), ('medida', 'O'), ('tomada', 'O'), ('pelo', 'O'), ('governo', 'O'), ('foi', 'O'), ('ocupar', 'O'), ('as', 'O'), ('comunidades', 'O'), ('com', 'O'), ('policiais', 'O'), ('para', 'O'), ('tirar', 'O'), ('o', 'O'), ('poder', 'O'), ('do', 'O'), ('tráfico', 'O'), ('e', 'O'), (',', 'O'), ('consequentemente', 'O'), (',', 'O'), ('a', 'O'), ('criminalidade', 'O'), ('desapareceria', 'O'), ('.', 'O')]	False
" A luta contra o crime ou<wrong>""guerra</wrong> <correct>""a guerra</correct> contra o crime"", como alguns preferem <wrong>chamar</wrong> <correct>chamar,</correct> já vitimou milhares de pessoas ao longo de sua história , por todo o Brasil."	"[('A', 'O'), ('luta', 'O'), ('contra', 'O'), ('o', 'O'), ('crime', 'O'), ('ou', 'O'), ('""', 'B-WRONG'), ('guerra', 'I-WRONG'), ('<correct>', 'O'), ('""', 'O'), ('a', 'O'), ('guerra', 'O'), ('</correct>', 'O'), ('contra', 'O'), ('o', 'O'), ('crime', 'O'), ('""', 'O'), (',', 'O'), ('como', 'O'), ('alguns', 'O'), ('preferem', 'O'), ('chamar', 'B-WRONG'), ('<correct>', 'O'), ('chamar', 'O'), (',', 'O'), ('</correct>', 'O'), ('já', 'O'), ('vitimou', 'O'), ('milhares', 'O'), ('de', 'O'), ('pessoas', 'O'), ('ao', 'O'), ('longo', 'O'), ('de', 'O'), ('sua', 'O'), ('história', 'O'), (',', 'O'), ('por', 'O'), ('todo', 'O'), ('o', 'O'), ('Brasil', 'O'), ('.', 'O')]"	True
O derretimento das calotas polares, o aquecimento global, o buraco na camada de ozônio estão cada vez mais presentes em nossas vidas, mostrando o que nós, homens, causamos para o planeta.	[('O', 'O'), ('derretimento', 'O'), ('das', 'O'), ('calotas', 'O'), ('polares', 'O'), (',', 'O'), ('o', 'O'), ('aquecimento', 'O'), ('global', 'O'), (',', 'O'), ('o', 'O'), ('buraco', 'O'), ('na', 'O'), ('camada', 'O'), ('de', 'O'), ('ozônio', 'O'), ('estão', 'O'), ('cada', 'O'), ('vez', 'O'), ('mais', 'O'), ('presentes', 'O'), ('em', 'O'), ('nossas', 'O'), ('vidas', 'O'), (',', 'O'), ('mostrando', 'O'), ('o', 'O'), ('que', 'O'), ('nós', 'O'), (',', 'O'), ('homens', 'O'), (',', 'O'), ('causamos', 'O'), ('para', 'O'), ('o', 'O'), ('planeta', 'O'), ('.', 'O')]	False
 Cada um é dono de si e somente <wrong>ela própria</wrong> pode saber o que é bom ou não para sua vida.	[('Cada', 'O'), ('um', 'O'), ('é', 'O'), ('dono', 'O'), ('de', 'O'), ('si', 'O'), ('e', 'O'), ('somente', 'O'), ('ela', 'B-WRONG'), ('própria', 'I-WRONG'), ('pode', 'O'), ('saber', 'O'), ('o', 'O'), ('que', 'O'), ('é', 'O'), ('bom', 'O'), ('ou', 'O'), ('não', 'O'), ('para', 'O'), ('sua', 'O'), ('vida', 'O'), ('.', 'O')]	True
Proibindo o uso do cigarro em locais públicos, o governo estará protegendo os não fumantes.	[('Proibindo', 'O'), ('o', 'O'), ('uso', 'O'), ('do', 'O'), ('cigarro', 'O'), ('em', 'O'), ('locais', 'O'), ('públicos', 'O'), (',', 'O'), ('o', 'O'), ('governo', 'O'), ('estará', 'O'), ('protegendo', 'O'), ('os', 'O'), ('não', 'O'), ('fumantes', 'O'), ('.', 'O')]	False
<wrong>Como</wrong> <correct>Para o</correct> estudante, é<wrong>compreensivo</wrong> <correct>compreensível</correct> a proibição para os alunos que abusam da paciência do professor, atendendo a ligações no meio da aula, ou simplesmente mexendo no aparelho,<wrong>onde</wrong> <correct>quando</correct> isso pode atrapalhar a aula e seu rendimento escolar, mas acho que o celular só deveria ser proibido de ser deixado ligado,<wrong>pois a escola costuma se preocupar tanto em, por exemplo, uniforme, para que se ocorra alguma coisa no trajeto da escola sejamos identificados e tal, o celular também é usado fora da escola, a lei não pode nos impedir de usar o celular fora do restrito escolar.	[('Como', 'B-WRONG'), ('<correct>', 'O'), ('Para', 'O'), ('o', 'O'), ('</correct>', 'O'), ('estudante', 'O'), (',', 'O'), ('é', 'O'), ('compreensivo', 'B-WRONG'), ('<correct>', 'O'), ('compreensível', 'O'), ('</correct>', 'O'), ('a', 'O'), ('proibição', 'O'), ('para', 'O'), ('os', 'O'), ('alunos', 'O'), ('que', 'O'), ('abusam', 'O'), ('da', 'O'), ('paciência', 'O'), ('do', 'O'), ('professor', 'O'), (',', 'O'), ('atendendo', 'O'), ('a', 'O'), ('ligações', 'O'), ('no', 'O'), ('meio', 'O'), ('da', 'O'), ('aula', 'O'), (',', 'O'), ('ou', 'O'), ('simplesmente', 'O'), ('mexendo', 'O'), ('no', 'O'), ('aparelho', 'O'), (',', 'O'), ('onde', 'B-WRONG'), ('<correct>', 'O'), ('quando', 'O'), ('</correct>', 'O'), ('isso', 'O'), ('pode', 'O'), ('atrapalhar', 'O'), ('a', 'O'), ('aula', 'O'), ('e', 'O'), ('seu', 'O'), ('rendimento', 'O'), ('escolar', 'O'), (',', 'O'), ('mas', 'O'), ('acho', 'O'), ('que', 'O'), ('o', 'O'), ('celular', 'O'), ('só', 'O'), ('deveria', 'O'), ('ser', 'O'), ('proibido', 'O'), ('de', 'O'), ('ser', 'O'), ('deixado', 'O'), ('ligado', 'O'), (',', 'O'), ('pois', 'B-WRONG'), ('a', 'I-WRONG'), ('escola', 'I-WRONG'), ('costuma', 'I-WRONG'), ('se', 'I-WRONG'), ('preocupar', 'I-WRONG'), ('tanto', 'I-WRONG'), ('em', 'I-WRONG'), (',', 'I-WRONG'), ('por', 'I-WRONG'), ('exemplo', 'I-WRONG'), (',', 'I-WRONG'), ('uniforme', 'I-WRONG'), (',', 'I-WRONG'), ('para', 'I-WRONG'), ('que', 'I-WRONG'), ('se', 'I-WRONG'), ('ocorra', 'I-WRONG'), ('alguma', 'I-WRONG'), ('coisa', 'I-WRONG'), ('no', 'I-WRONG'), ('trajeto', 'I-WRONG'), ('da', 'I-WRONG'), ('escola', 'I-WRONG'), ('sejamos', 'I-WRONG'), ('identificados', 'I-WRONG'), ('e', 'I-WRONG'), ('tal', 'I-WRONG'), (',', 'I-WRONG'), ('o', 'I-WRONG'), ('celular', 'I-WRONG'), ('também', 'I-WRONG'), ('é', 'I-WRONG'), ('usado', 'I-WRONG'), ('fora', 'I-WRONG'), ('da', 'I-WRONG'), ('escola', 'I-WRONG'), (',', 'I-WRONG'), ('a', 'I-WRONG'), ('lei', 'I-WRONG'), ('não', 'I-WRONG'), ('pode', 'I-WRONG'), ('nos', 'I-WRONG'), ('impedir', 'I-WRONG'), ('de', 'I-WRONG'), ('usar', 'I-WRONG'), ('o', 'I-WRONG'), ('celular', 'I-WRONG'), ('fora', 'I-WRONG'), ('do', 'I-WRONG'), ('restrito', 'I-WRONG'), ('escolar', 'I-WRONG'), ('.', 'I-WRONG')]	True
É preciso, inicialmente,<wrong>observar, que</wrong> <correct>observar que</correct> a sociedade busca um corpo perfeito devido<wrong>os</wrong> <correct>aos</correct> padrões estabelecidos pela <wrong>média</wrong> <correct>mídia</correct> , que exibe mulheres em plena forma física que gastam a maior parte dos seus salários com produtos de beleza, roupas e sapatos virando consumistas.	[('É', 'O'), ('preciso', 'O'), (',', 'O'), ('inicialmente', 'O'), (',', 'O'), ('observar', 'B-WRONG'), (',', 'I-WRONG'), ('que', 'I-WRONG'), ('<correct>', 'O'), ('observar', 'O'), ('que', 'O'), ('</correct>', 'O'), ('a', 'O'), ('sociedade', 'O'), ('busca', 'O'), ('um', 'O'), ('corpo', 'O'), ('perfeito', 'O'), ('devido', 'O'), ('os', 'B-WRONG'), ('<correct>', 'O'), ('aos', 'O'), ('</correct>', 'O'), ('padrões', 'O'), ('estabelecidos', 'O'), ('pela', 'O'), ('média', 'B-WRONG'), ('<correct>', 'O'), ('mídia', 'O'), ('</correct>', 'O'), (',', 'O'), ('que', 'O'), ('exibe', 'O'), ('mulheres', 'O'), ('em', 'O'), ('plena', 'O'), ('forma', 'O'), ('física', 'O'), ('que', 'O'), ('gastam', 'O'), ('a', 'O'), ('maior', 'O'), ('parte', 'O'), ('dos', 'O'), ('seus', 'O'), ('salários', 'O'), ('com', 'O'), ('produtos', 'O'), ('de', 'O'), ('beleza', 'O'), (',', 'O'), ('roupas', 'O'), ('e', 'O'), ('sapatos', 'O'), ('virando', 'O'), ('consumistas', 'O'), ('.', 'O')]	True
 Quem vive em favelas, muitas vezes não <wrong>têm</wrong> como se sustentar e está desempregado, passando necessidades, mas <wrong>têm</wrong> em suas casas até televisão.	[('Quem', 'O'), ('vive', 'O'), ('em', 'O'), ('favelas', 'O'), (',', 'O'), ('muitas', 'O'), ('vezes', 'O'), ('não', 'O'), ('têm', 'B-WRONG'), ('como', 'O'), ('se', 'O'), ('sustentar', 'O'), ('e', 'O'), ('está', 'O'), ('desempregado', 'O'), (',', 'O'), ('passando', 'O'), ('necessidades', 'O'), (',', 'O'), ('mas', 'O'), ('têm', 'B-WRONG'), ('em', 'O'), ('suas', 'O'), ('casas', 'O'), ('até', 'O'), ('televisão', 'O'), ('.', 'O')]	True
A educação seria somente um curso superior?	[('A', 'O'), ('educação', 'O'), ('seria', 'O'), ('somente', 'O'), ('um', 'O'), ('curso', 'O'), ('superior', 'O'), ('?', 'O')]	False
A situação tenderá a melhorar somente se voltarmos aos padrões familiares dos primórdios, atualizando-os com o que já aprendemos dar certo.	[('A', 'O'), ('situação', 'O'), ('tenderá', 'O'), ('a', 'O'), ('melhorar', 'O'), ('somente', 'O'), ('se', 'O'), ('voltarmos', 'O'), ('aos', 'O'), ('padrões', 'O'), ('familiares', 'O'), ('dos', 'O'), ('primórdios', 'O'), (',', 'O'), ('atualizando-os', 'O'), ('com', 'O'), ('o', 'O'), ('que', 'O'), ('já', 'O'), ('aprendemos', 'O'), ('dar', 'O'), ('certo', 'O'), ('.', 'O')]	False
O <wrong>brasil</wrong> <correct>Brasil</correct> precisa ser visto lá fora como um país de pessoas que contribuem para a evolução da humanidade, não como um país exportador de prostitutas, de bens do setor terciário , da corrupção, de desigualdades sociais ,etc.	[('O', 'O'), ('brasil', 'B-WRONG'), ('<correct>', 'O'), ('Brasil', 'O'), ('</correct>', 'O'), ('precisa', 'O'), ('ser', 'O'), ('visto', 'O'), ('lá', 'O'), ('fora', 'O'), ('como', 'O'), ('um', 'O'), ('país', 'O'), ('de', 'O'), ('pessoas', 'O'), ('que', 'O'), ('contribuem', 'O'), ('para', 'O'), ('a', 'O'), ('evolução', 'O'), ('da', 'O'), ('humanidade', 'O'), (',', 'O'), ('não', 'O'), ('como', 'O'), ('um', 'O'), ('país', 'O'), ('exportador', 'O'), ('de', 'O'), ('prostitutas', 'O'), (',', 'O'), ('de', 'O'), ('bens', 'O'), ('do', 'O'), ('setor', 'O'), ('terciário', 'O'), (',', 'O'), ('da', 'O'), ('corrupção', 'O'), (',', 'O'), ('de', 'O'), ('desigualdades', 'O'), ('sociais', 'O'), (',', 'O'), ('etc', 'O'), ('.', 'O')]	True
 A sociedade como um todo é uma peça fundamental desse problema que se agrava a cada dia, e nem<wrong>se quer</wrong> <correct>sequer</correct> nos perguntamos, como isso tudo começou, o porquê <wrong>dessas</wrong> <correct>de essas</correct> crianças estarem se tornando tão violentas e agressivas.	[('A', 'O'), ('sociedade', 'O'), ('como', 'O'), ('um', 'O'), ('todo', 'O'), ('é', 'O'), ('uma', 'O'), ('peça', 'O'), ('fundamental', 'O'), ('desse', 'O'), ('problema', 'O'), ('que', 'O'), ('se', 'O'), ('agrava', 'O'), ('a', 'O'), ('cada', 'O'), ('dia', 'O'), (',', 'O'), ('e', 'O'), ('nem', 'O'), ('se', 'B-WRONG'), ('quer', 'I-WRONG'), ('<correct>', 'O'), ('sequer', 'O'), ('</correct>', 'O'), ('nos', 'O'), ('perguntamos', 'O'), (',', 'O'), ('como', 'O'), ('isso', 'O'), ('tudo', 'O'), ('começou', 'O'), (',', 'O'), ('o', 'O'), ('porquê', 'O'), ('dessas', 'B-WRONG'), ('<correct>', 'O'), ('de', 'O'), ('essas', 'O'), ('</correct>', 'O'), ('crianças', 'O'), ('estarem', 'O'), ('se', 'O'), ('tornando', 'O'), ('tão', 'O'), ('violentas', 'O'), ('e', 'O'), ('agressivas', 'O'), ('.', 'O')]	True
Do mesmo modo, ao se expressar com os amigos ou com a família, mais uma vez as variantes da língua se multiplicam; percebe-se então que, na maior parte do tempo, a modalidade culta da língua é esquecida, simplesmente por não ser necessária para estabelecermos contato em ambiente familiar.	[('Do', 'O'), ('mesmo', 'O'), ('modo', 'O'), (',', 'O'), ('ao', 'O'), ('se', 'O'), ('expressar', 'O'), ('com', 'O'), ('os', 'O'), ('amigos', 'O'), ('ou', 'O'), ('com', 'O'), ('a', 'O'), ('família', 'O'), (',', 'O'), ('mais', 'O'), ('uma', 'O'), ('vez', 'O'), ('as', 'O'), ('variantes', 'O'), ('da', 'O'), ('língua', 'O'), ('se', 'O'), ('multiplicam', 'O'), (';', 'O'), ('percebe-se', 'O'), ('então', 'O'), ('que', 'O'), (',', 'O'), ('na', 'O'), ('maior', 'O'), ('parte', 'O'), ('do', 'O'), ('tempo', 'O'), (',', 'O'), ('a', 'O'), ('modalidade', 'O'), ('culta', 'O'), ('da', 'O'), ('língua', 'O'), ('é', 'O'), ('esquecida', 'O'), (',', 'O'), ('simplesmente', 'O'), ('por', 'O'), ('não', 'O'), ('ser', 'O'), ('necessária', 'O'), ('para', 'O'), ('estabelecermos', 'O'), ('contato', 'O'), ('em', 'O'), ('ambiente', 'O'), ('familiar', 'O'), ('.', 'O')]	False
Nos Estados Unidos, o basquetebol ocupa lugar de destaque.	[('Nos', 'O'), ('Estados', 'O'), ('Unidos', 'O'), (',', 'O'), ('o', 'O'), ('basquetebol', 'O'), ('ocupa', 'O'), ('lugar', 'O'), ('de', 'O'), ('destaque', 'O'), ('.', 'O')]	False
E que os autores de atos racistas sejam identificados e punidos, para que as atitudes de alguns não acabem penalizando agremiações e torcedores indiscriminadamente.	[('E', 'O'), ('que', 'O'), ('os', 'O'), ('autores', 'O'), ('de', 'O'), ('atos', 'O'), ('racistas', 'O'), ('sejam', 'O'), ('identificados', 'O'), ('e', 'O'), ('punidos', 'O'), (',', 'O'), ('para', 'O'), ('que', 'O'), ('as', 'O'), ('atitudes', 'O'), ('de', 'O'), ('alguns', 'O'), ('não', 'O'), ('acabem', 'O'), ('penalizando', 'O'), ('agremiações', 'O'), ('e', 'O'), ('torcedores', 'O'), ('indiscriminadamente', 'O'), ('.', 'O')]	False
 As agressões contra pessoas próximas, principalmente as que são ocasionadas por<wrong>motivos de relacionamento amoroso mal acabado</wrong> , não são uma exceção.	[('As', 'O'), ('agressões', 'O'), ('contra', 'O'), ('pessoas', 'O'), ('próximas', 'O'), (',', 'O'), ('principalmente', 'O'), ('as', 'O'), ('que', 'O'), ('são', 'O'), ('ocasionadas', 'O'), ('por', 'O'), ('motivos', 'B-WRONG'), ('de', 'I-WRONG'), ('relacionamento', 'I-WRONG'), ('amoroso', 'I-WRONG'), ('mal', 'I-WRONG'), ('acabado', 'I-WRONG'), (',', 'O'), ('não', 'O'), ('são', 'O'), ('uma', 'O'), ('exceção', 'O'), ('.', 'O')]	True
 Todavia, a mutabilidade<wrong>da</wrong> <correct>do</correct> vírus necessita de cada vez mais tipos de coquetéis e até onde o Brasil conseguirá prover para sua população esse medicamento é uma incógnita.	[('Todavia', 'O'), (',', 'O'), ('a', 'O'), ('mutabilidade', 'O'), ('da', 'B-WRONG'), ('<correct>', 'O'), ('do', 'O'), ('</correct>', 'O'), ('vírus', 'O'), ('necessita', 'O'), ('de', 'O'), ('cada', 'O'), ('vez', 'O'), ('mais', 'O'), ('tipos', 'O'), ('de', 'O'), ('coquetéis', 'O'), ('e', 'O'), ('até', 'O'), ('onde', 'O'), ('o', 'O'), ('Brasil', 'O'), ('conseguirá', 'O'), ('prover', 'O'), ('para', 'O'), ('sua', 'O'), ('população', 'O'), ('esse', 'O'), ('medicamento', 'O'), ('é', 'O'), ('uma', 'O'), ('incógnita', 'O'), ('.', 'O')]	True
 Países europeus deixam de importar do Brasil e<wrong>o mesmo</wrong> <correct>este,</correct> sem o capital oriundo das <wrong>exportações</wrong> <correct>exportações,</correct> deixa de importar de outros países, criando um cíclico efeito dominó.	[('Países', 'O'), ('europeus', 'O'), ('deixam', 'O'), ('de', 'O'), ('importar', 'O'), ('do', 'O'), ('Brasil', 'O'), ('e', 'O'), ('o', 'B-WRONG'), ('mesmo', 'I-WRONG'), ('<correct>', 'O'), ('este', 'O'), (',', 'O'), ('</correct>', 'O'), ('sem', 'O'), ('o', 'O'), ('capital', 'O'), ('oriundo', 'O'), ('das', 'O'), ('exportações', 'B-WRONG'), ('<correct>', 'O'), ('exportações', 'O'), (',', 'O'), ('</correct>', 'O'), ('deixa', 'O'), ('de', 'O'), ('importar', 'O'), ('de', 'O'), ('outros', 'O'), ('países', 'O'), (',', 'O'), ('criando', 'O'), ('um', 'O'), ('cíclico', 'O'), ('efeito', 'O'), ('dominó', 'O'), ('.', 'O')]	True
É mais do que sabido que as crianças não têm controle sobre seus desejos, pois deles só enxergam o aspecto positivo, nunca o negativo.	[('É', 'O'), ('mais', 'O'), ('do', 'O'), ('que', 'O'), ('sabido', 'O'), ('que', 'O'), ('as', 'O'), ('crianças', 'O'), ('não', 'O'), ('têm', 'O'), ('controle', 'O'), ('sobre', 'O'), ('seus', 'O'), ('desejos', 'O'), (',', 'O'), ('pois', 'O'), ('deles', 'O'), ('só', 'O'), ('enxergam', 'O'), ('o', 'O'), ('aspecto', 'O'), ('positivo', 'O'), (',', 'O'), ('nunca', 'O'), ('o', 'O'), ('negativo', 'O'), ('.', 'O')]	False
